,Latitude,Longitude
5546480,40.683031654000004,-73.739129783
5546487,40.620486909,-73.914778006
5546508,40.887672065,-73.863925556
5546513,40.658433742,-73.90447556
5546546,40.627250395,-73.953734255
5546596,40.795280606999995,-73.950395925
5546626,40.740460355,-73.858383809
5546703,40.849651826,-73.904229879
5546759,40.66127449,-73.749353973
5547150,40.826211981,-73.89782833699999
5547257,40.754374266999996,-73.922745915
5547260,40.828798674,-73.912610544
5547315,40.689972258000005,-73.993362965
5547416,40.681004729,-73.95503457699999
5547418,40.689972258000005,-73.993362965
5547612,40.628619872,-74.039356197
5547650,40.681995419,-73.91564764399999
5547699,40.656097646999996,-73.922326315
5547764,40.771624656,-73.73796319899999
5547793,40.729697319,-74.004547604
5547869,40.674383606999996,-73.88356133399999
5548028,40.645822041,-73.962387854
5548039,40.772849333,-73.95387139399999
5548056,40.65388611,-73.954497844
5548134,40.598372224,-73.750767618
5548667,40.754401176,-73.863107755
5548701,40.698897961,-73.932673686
5548754,40.702587673000004,-73.913277303
5548812,40.63830720000001,-74.026358255
5548835,40.703476265,-73.908803911
5548929,40.863916231,-73.898037946
5548978,40.814694231,-73.899926916
5548982,40.885869903,-73.835279005
5549282,40.652838636,-73.728317153
5549284,40.760405408000004,-73.787955262
5549422,40.672213170999996,-73.919668723
5549439,40.85386605,-73.88722703100001
5549442,40.879499633,-73.872230597
5549551,40.632622856,-73.902498532
5549585,40.803234619,-73.912983638
5549762,40.684070285,-73.936762975
5549881,40.6405662,-73.91634139199999
5549903,40.757728535,-73.80623551800001
5550039,40.733276458,-74.00507465300001
5550313,40.671926733,-73.930833555
5550340,40.63406531,-74.111042525
5550371,40.827860136999995,-73.874179809
5550372,40.783684831,-73.914233311
5550487,40.598330193,-73.951208412
5550603,40.596886691,-73.768871272
5550631,40.543482166,-74.144785249
5550650,40.840470176,-73.891174619
5550663,40.828125925,-73.871284972
5550729,40.730546466,-73.800974546
5550739,40.656156569000004,-73.82940929600001
5550767,40.806374966,-73.853688558
5550769,40.718021181,-73.997519537
5550808,40.693587422,-73.902780812
5550858,40.662360243,-73.95708364
5550869,40.670562535,-73.891642901
5550885,40.787549354,-73.967688477
5551013,40.684038259,-73.874335792
5551226,40.817356155,-73.909330682
5551279,40.755203295,-73.859096012
5551505,40.667330746,-73.9745848
5551529,40.852908430999996,-73.909340056
5551634,40.741613799,-73.817837483
5551716,40.721894117,-73.902692622
5551842,40.88311992,-73.90332096899999
5551894,40.735269384,-73.714478501
5551898,40.734042201,-73.713264149
5551899,40.733343522,-73.71376148899999
5551993,40.737331519,-73.80097593
5552070,40.63996998,-74.013877397
5552095,40.665130737,-73.981401876
5552101,40.691473129,-73.927766215
5552107,40.779698796999995,-73.913328531
5552203,40.672250311999996,-73.870176252
5552611,40.58078086,-73.983394569
5552756,40.724941240999996,-73.817280552
5553102,40.873867549,-73.888118775
5553245,40.847766438,-73.88915665399999
5553287,40.723538009,-73.99382502
5553289,40.747465039,-73.714743828
5553315,40.815946755,-73.907620165
5553353,40.879945106,-73.856585982
5553360,40.861567319,-73.908518444
5553430,40.737098791,-73.873167618
5553576,40.739790977,-73.872787197
5554185,40.638881198,-73.943940035
5554204,40.721570125999996,-73.996422688
5554206,40.71992329,-73.997072132
5554323,40.794852885,-73.93477972
5554388,40.697476184,-73.915992297
5554401,40.627868312,-73.948099429
5554453,40.813292588,-73.914718983
5554475,40.742372832,-73.896491752
5554550,40.673217873,-73.868988321
5554649,40.756629704,-73.88556162399999
5554667,40.640439873000005,-73.937888896
5554914,40.812823624,-73.941803004
5554927,40.75538546,-73.808440494
5555193,40.74725963,-73.878027661
5555343,40.611580155,-73.770498787
5555363,40.674040151,-73.980595465
5555465,40.799651463000004,-73.960755072
5555477,40.805504346999996,-73.91647725199999
5555540,40.726379778,-73.978722169
5555585,40.730398634000004,-73.824864258
5555719,40.784580610999996,-73.971719832
5555794,40.79009352,-73.97861152600001
5555810,40.665303886,-73.926886199
5555816,40.853085336,-73.894649448
5555850,40.754982103,-73.862301657
5555875,40.62796756,-73.94321428
5556055,40.862011974,-73.852803341
5556058,40.623365561,-73.966870978
5556307,40.634293888,-74.13589574699999
5556363,40.694778501,-73.996936201
5556482,40.74590243,-73.999907616
5556546,40.67283536,-73.981601607
5556619,40.665130737,-73.981401876
5556741,40.6285156,-73.941383698
5556796,40.640754918,-74.076747088
5556805,40.842810887,-73.869500058
5556856,40.687930161,-73.833153771
5556906,40.827860136999995,-73.874179809
5556970,40.73038958,-73.796021083
5557015,40.734031119,-73.77639157899999
5557049,40.851607396999995,-73.84902011
5557083,40.654696475,-73.928746678
5557085,40.660393959000004,-73.923413419
5557143,40.728432283000004,-73.86478109
5557198,40.877221709000004,-73.849598375
5557214,40.716690034,-73.964559175
5557339,40.683895516,-73.998476283
5557341,40.866418569000004,-73.921556421
5557372,40.679677104,-73.90975582
5557388,40.853587401,-73.900591356
5557398,40.686846802,-73.958207295
5557922,40.721273536,-73.733846452
5557997,40.683816416999996,-73.906559281
5557998,40.601159958000004,-73.75670987699999
5558005,40.67723986,-73.781117379
5558053,40.729117253000005,-73.881088006
5558067,40.766527975,-73.81787403199999
5558117,40.744651168000004,-73.858035666
5558121,40.703133776,-73.782392062
5558143,40.70846191,-73.925673832
5558147,40.628951512,-73.967930977
5558167,40.777674379000004,-73.953362559
5558175,40.824267332,-73.909295973
5558259,40.681030737,-73.777001947
5558265,40.831430363,-73.871105128
5558312,40.681540921,-73.939206267
5558378,40.845000259,-73.881368796
5558511,40.659571133,-73.993488533
5558559,40.68986968,-73.918778428
5558583,40.707650681,-73.834590443
5558596,40.814729211999996,-73.949200086
5558631,40.840100856,-73.915559219
5558642,40.87577989,-73.838800667
5558647,40.617061346,-73.94653016699999
5558653,40.68333735,-73.936615843
5558747,40.738171372,-73.860752257
5558905,40.885221835,-73.89950250300001
5559177,40.767627555,-73.957680073
5559273,40.746804216,-73.90115850699999
5559539,40.633839968000004,-74.019993808
5559547,40.759714491,-73.874712817
5559583,40.849500474,-73.935221335
5559600,40.69120065,-73.911023954
5559613,40.830230691,-73.901493496
5559626,40.841560311,-73.860969547
5559884,40.708869585,-73.942600717
5559889,40.661440086999995,-73.92396368600001
5559928,40.703436720999996,-73.835993065
5559931,40.60519437,-73.757793586
5559938,40.869620601,-73.861941342
5559946,40.664820721,-73.77453655
5559948,40.562364879,-74.11460514699999
5559951,40.640056643,-74.078374938
5559992,40.740596501,-73.72327886800001
5560033,40.804384785,-73.96515182899999
5560054,40.828984136,-73.946667019
5560087,40.69074293,-73.927622769
5560440,40.701465272,-73.81051050100001
5560445,40.838248306,-73.927885133
5560463,40.68859449,-73.949534164
5560485,40.743020281,-73.905718406
5560620,40.859047868000005,-73.844563898
5560721,40.711454523,-73.826847426
5560741,40.882916750999996,-73.858112917
5560753,40.676028472,-73.948530623
5560768,40.681960449,-73.998357347
5560788,40.681960449,-73.998357347
5560820,40.842824056,-73.816638722
5560845,40.577379617,-73.96829052
5560859,40.841560311,-73.860969547
5560871,40.751067696,-73.881709312
5560888,40.814631743,-73.946107719
5560905,40.831863965,-73.857076274
5560998,40.683345707,-73.985896525
5561014,40.688155974000004,-73.966323159
5561036,40.610636835,-73.943009322
5561126,40.708636532,-73.963380387
5561172,40.713753007,-73.95619925300001
5561178,40.864328139,-73.868405762
5561210,40.604060667,-74.003022906
5561254,40.700621345,-73.919349581
5561280,40.803850251,-73.91046159999999
5561325,40.637307984,-74.009473899
5561391,40.649781499,-73.914045067
5561435,40.789288944,-73.97670502300001
5561512,40.854753119,-73.89356235300001
5561742,40.667031003000005,-73.88421580100001
5561861,40.720395258,-74.006199228
5561908,40.683083801,-73.945309037
5562063,40.716945261,-73.999691213
5562066,40.627427439,-73.92099432
5562124,40.637624716,-73.945249009
5562167,40.708158632,-73.942482302
5562178,40.733410193000005,-73.786186515
5562232,40.708869585,-73.942600717
5562515,40.777087344,-73.947755665
5562539,40.715171284,-73.795281268
5562558,40.824941106,-73.952819968
5562578,40.832474479,-73.917184191
5562607,40.870765907,-73.83532365100001
5562624,40.664040518,-73.88554024300001
5562662,40.761248169,-73.994298014
5562880,40.777087344,-73.947755665
5563042,40.747098103,-73.875844508
5563343,40.677684074,-73.99738043100001
5563350,40.763406514,-73.979028012
5563373,40.688426002,-73.755774879
5563412,40.684610939,-73.98503812
5563651,40.684660285999996,-73.911580734
5563663,40.678089007,-73.826818687
5563664,40.687653274,-73.916852031
5563722,40.830532404,-73.941520113
5563726,40.670217665,-73.88418864
5563802,40.802651173,-73.968836991
5563807,40.705231794,-73.832179928
5563858,40.81471223,-73.94227461199999
5563860,40.824847509,-73.854121274
5563927,40.656001765999996,-73.90435650399999
5564046,40.694778501,-73.996936201
5564174,40.59622255,-73.76087245800001
5564288,40.671432005999996,-73.913606206
5564328,40.743742925,-73.893981491
5564413,40.872091635,-73.847328415
5564529,40.621210231999996,-74.083248193
5564530,40.878612103,-73.85732655
5564566,40.675386726999996,-74.000015865
5564606,40.760803801,-73.815287052
5564621,40.680918184,-73.768652141
5564628,40.634293888,-74.13589574699999
5564644,40.807699163,-73.947384858
5564664,40.853270071,-73.886841261
5564739,40.733995358,-73.85529441199999
5564807,40.827860136999995,-73.874179809
5564838,40.652390625,-73.97334354899999
5564949,40.621863235,-73.993067147
5564984,40.687970027,-73.922361305
5565183,40.747396583000004,-73.979996659
5565242,40.616695058000005,-73.964662689
5565293,40.807382921999995,-73.940510955
5565376,40.827860136999995,-73.874179809
5565646,40.711618159000004,-73.796042455
5565740,40.731893409,-73.874465646
5565859,40.680096471999995,-73.912556632
5565913,40.813859298000004,-73.86216177899999
5566065,40.585321363,-73.810022782
5566077,40.719087365,-73.959723869
5566088,40.616239003000004,-74.13323318100001
5566116,40.69362464,-73.757082889
5566127,40.660083495,-73.91896247
5566346,40.640253125,-73.902209935
5566430,40.655985957,-73.954723468
5566453,40.82506399,-73.877397261
5566483,40.696742221,-73.798013721
5566567,40.737808066,-73.87932598100001
5566594,40.786865179,-73.950210803
5566607,40.670006061,-73.895382017
5566649,40.68986968,-73.918778428
5566885,40.685161751,-73.910509191
5566945,40.747985692,-74.000892884
5567016,40.890181156,-73.85747171
5567217,40.832236689,-73.91859018699999
5567263,40.737558931,-73.862738206
5567349,40.864166325,-73.927517186
5567449,40.620995666,-73.990127854
5567483,40.681345605,-73.997524505
5567506,40.749971219,-73.980360411
5567507,40.698568426,-73.898723586
5567551,40.807309965,-73.90869415899999
5567567,40.656961053,-73.974974392
5567644,40.767954729,-73.888571068
5567724,40.662933533,-73.884702305
5567732,40.796790443,-73.93940440600001
5567733,40.595305334,-73.74907588100001
5567801,40.654696475,-73.928746678
5567928,40.60647417,-73.967117051
5568032,40.586648217,-73.925442169
5568043,40.844972739,-73.942335098
5568060,40.65402304,-73.92720850399999
5568163,40.783012295,-73.776931226
5568388,40.706713659,-73.77142283399999
5568458,40.663460155,-73.942762342
5568624,40.693233019000004,-73.992926303
5568718,40.660532394,-73.90646934899999
5568733,40.73184884,-73.895826153
5568748,40.748420699,-73.88891773
5568753,40.68800772,-73.815629333
5568958,40.67622168,-73.906627605
5568981,40.673379247,-73.98446383699999
5568986,40.763875318000004,-73.887827031
5569016,40.787770322,-73.97310157
5569023,40.791783071,-73.972890486
5569119,40.668426004000004,-73.835228429
5569212,40.649004360999996,-73.97704950100001
5569414,40.756666229000004,-73.732207078
5569457,40.879969245,-73.865228694
5569509,40.661076320999996,-73.958821762
5569667,40.70943914,-73.951595995
5569684,40.733883033000005,-74.005428311
5569718,40.609649382,-73.976141028
5569927,40.84939095,-73.914549808
5570075,40.655498992,-73.91795169699999
5570140,40.683106400999996,-73.982204504
5570227,40.847734406,-73.933079677
5570275,40.823369981,-73.950096775
5570589,40.737527836999995,-73.806655111
5570728,40.745088515999996,-73.856573131
5570747,40.775136231,-73.955216534
5570757,40.564894408,-74.128682212
5570765,40.747359748,-73.74722558100001
5570768,40.693660501,-73.85487709600001
5570782,40.692080098000005,-73.991209958
5570822,40.831742246,-73.856310453
5570881,40.666885844,-73.769522677
5570930,40.610601504,-74.071129903
5571063,40.624214684,-74.110593852
5571164,40.634306589,-73.959245407
5571208,40.766527975,-73.81787403199999
5571225,40.720301452,-73.770633074
5571261,40.609428070999996,-74.167621739
5571335,40.809382045999996,-73.923527366
5571680,40.897066466,-73.865704047
5571681,40.671565143,-73.985963904
5571861,40.763035939,-73.737794835
5571899,40.666210502,-73.932760748
5571912,40.83463314,-73.947504495
5571918,40.796254368,-73.97345569699999
5571931,40.860424388,-73.894337766
5571935,40.612563323,-73.94804649699999
5571941,40.704080721,-73.902837643
5571942,40.698925874000004,-73.928883336
5571980,40.59141358,-73.78885914
5572005,40.633635669,-73.993577531
5572040,40.713397602,-73.763478522
5572304,40.620937668,-74.037968428
5572476,40.748454265,-73.77609775100001
5572584,40.739738951999996,-73.858764245
5572651,40.676951775,-73.874821427
5572681,40.633541058,-74.121879068
5572726,40.856776449,-73.841409732
5572739,40.856930769,-73.856559692
5572830,40.794723096,-73.933403833
5572993,40.717878207,-73.943227865
5573032,40.600524106,-73.750745182
5573118,40.855045591,-73.886530978
5573134,40.742732282,-73.85779075
5573201,40.629229146,-73.94682664300001
5573253,40.785775939000004,-73.826163039
5573260,40.76394143,-73.771150627
5573519,40.585177664,-74.161926466
5573541,40.667641632,-73.805733019
5573835,40.86694472,-73.86918153399999
5573908,40.682012576999995,-73.99720359199999
5573930,40.707839121,-73.945833366
5573955,40.683302632,-73.997711921
5574025,40.743197454000004,-73.897832941
5574162,40.865457504,-73.92093931699999
5574180,40.869585268,-73.85995280600001
5574331,40.85568474,-73.901040084
5574436,40.692937082,-73.944370589
5574438,40.65402304,-73.92720850399999
5574492,40.586603393000004,-73.803614134
5574537,40.756310780999996,-73.860205397
5574755,40.732010666,-73.76120063100001
5574948,40.74642676,-73.887629044
5575024,40.810684318,-73.917413602
5575025,40.718367969,-73.754110346
5575143,40.779390379,-73.84244256699999
5575211,40.848938418,-73.918826378
5575273,40.69689557,-73.828219566
5575283,40.769779387,-73.950667635
5575338,40.846816079,-73.82997215600001
5575355,40.69392683,-73.744528819
5575380,40.669464302,-73.854093426
5575407,40.68469984,-73.92474482600001
5575410,40.675146162,-73.918003234
5575453,40.670402861999996,-73.877490497
5575454,40.830230691,-73.901493496
5575650,40.65713067,-73.919762571
5575721,40.841584606,-73.917783638
5575877,40.682629784,-73.919941011
5576126,40.808600561,-73.938566428
5576546,40.848602657,-73.88541062600001
5576610,40.61040337,-73.988649158
5576632,40.7452385,-73.877093046
5576699,40.675901771999996,-73.93184248
5576724,40.848602657,-73.88541062600001
5576802,40.743445867,-74.001697587
5576887,40.84492905,-73.886989179
5576921,40.672251616,-73.912181187
5576956,40.68709677,-73.870140136
5577013,40.873867549,-73.888118775
5577131,40.65713067,-73.919762571
5577153,40.745125203,-73.763892785
5577156,40.584567267,-74.097117369
5577173,40.742741276,-73.978821598
5577297,40.771874003,-73.951561448
5577373,40.682503738,-73.924311038
5577397,40.589373635,-73.787072546
5577413,40.841325585,-73.86673817100001
5577918,40.786500725,-73.945462428
5577960,40.666335224,-73.951533552
5578048,40.827414051,-73.877945775
5578086,40.7856456,-73.82709865300001
5578111,40.831423203,-73.849344157
5578135,40.795536955,-73.819495751
5578196,40.763559271999995,-73.994933158
5578271,40.860954505,-73.84591513699999
5578303,40.690507584,-73.9952993
5578338,40.695394801999996,-73.93602378199999
5578360,40.85858397,-73.90869607
5578466,40.665348557,-73.813309332
5578504,40.86632136,-73.887075753
5578510,40.60694349,-73.913974168
5578513,40.833722039,-73.915415538
5578523,40.861567319,-73.908518444
5578538,40.731424069,-73.785294454
5578545,40.747157676,-73.830060488
5578588,40.853026281999995,-73.866740032
5578627,40.655854455,-73.932778393
5578747,40.691732871999996,-73.935295276
5578757,40.677417987,-73.890582639
5578802,40.678785261,-73.885331066
5578804,40.684916699,-73.81031594699999
5578864,40.859438284,-73.89351508899999
5579039,40.67432526,-73.888388621
5579063,40.704381569,-73.783275238
5579151,40.770294504,-73.876346414
5579232,40.700374143000005,-73.923107826
5579254,40.875314126,-73.910253274
5579270,40.810920376999995,-73.945045047
5579277,40.743963119,-73.82660415
5579280,40.718135055,-73.759493519
5579367,40.688215766,-73.762868314
5579434,40.663376801999995,-73.758238343
5579488,40.672679147,-73.89502093
5579507,40.756758903000005,-73.82643367899999
5579511,40.707346181,-73.954782364
5579713,40.686543845,-73.92828717399999
5579822,40.68555305,-73.80032279699999
5579829,40.646666407,-73.918135529
5579858,40.646724532,-73.95340724100001
5579861,40.707504912,-73.92712125
5579903,40.831429475,-73.903970636
5579908,40.67289011,-73.959564306
5580034,40.649108178,-74.002578089
5580111,40.66760148,-73.734774352
5580177,40.702959915,-73.80482943
5580211,40.600524106,-73.750745182
5580272,40.805225863000004,-73.91474737899999
5580648,40.819118929,-73.910177314
5580754,40.839317645,-73.82455584600001
5580767,40.692937082,-73.944370589
5580827,40.75072537,-73.903101658
5580837,40.733276458,-74.00507465300001
5581029,40.801643189,-73.96645357
5581128,40.600524106,-73.750745182
5581159,40.810251675,-73.94151987
5581163,40.675435324,-73.889605296
5581185,40.848019724000004,-73.884352587
5581193,40.671657216999996,-73.958198788
5581239,40.74177742,-73.976512327
5581511,40.640805737,-73.95091431899999
5581605,40.66156215,-73.925945955
5581882,40.685520553,-73.913093976
5581900,40.840470176,-73.891174619
5581907,40.709296246,-73.775482638
5581969,40.724738084,-73.888026394
5582063,40.635191658000004,-74.144710403
5582080,40.6349018,-74.143841465
5582123,40.886236802,-73.852908833
5582143,40.739203595,-73.875292672
5582190,40.816122326999995,-73.89775711899999
5582454,40.687572948,-73.98852064
5582458,40.636034375,-74.026966263
5582460,40.807309965,-73.90869415899999
5582501,40.659560389,-73.913016063
5582502,40.705231794,-73.832179928
5582569,40.704877995,-73.91866276100001
5582786,40.596962656,-73.99898959
5582791,40.690801439,-73.933615804
5582827,40.813884656999996,-73.951093746
5583106,40.68469984,-73.92474482600001
5583201,40.660542773,-73.893172991
5583232,40.735839362,-73.709712955
5583254,40.687572948,-73.98852064
5583298,40.624655917,-74.03205183
5583300,40.673977541,-73.983966202
5583331,40.867355882,-73.927864415
5583382,40.796254368,-73.97345569699999
5583386,40.680738996,-73.949637455
5583481,40.693054402,-73.955354603
5583689,40.748405019,-73.88690750100001
5583693,40.659414387,-73.89287204
5583710,40.689272458000005,-73.94364165399999
5583940,40.796254368,-73.97345569699999
5584129,40.81219597,-73.859864038
5584339,40.807977233,-73.938054056
5584405,40.600384865,-73.748567044
5584459,40.645248251999995,-73.878747457
5584503,40.688840256,-73.799725198
5584572,40.645248251999995,-73.878747457
5584597,40.826210419,-73.90565835
5584638,40.645248251999995,-73.878747457
5584653,40.645248251999995,-73.878747457
5584695,40.608573975,-73.958720888
5584708,40.716142275,-73.94636050300001
5584858,40.717452529,-73.779131112
5584957,40.879781121,-73.905115846
5584968,40.637624716,-73.945249009
5584991,40.812520134,-73.902813002
5585061,40.819346829000004,-73.945377704
5585141,40.847925779,-73.861371908
5585282,40.681858653,-73.99239029399999
5585439,40.594832189,-73.989199122
5585707,40.647453141999996,-73.902729113
5585796,40.716734842,-73.940177013
5585819,40.635586886999995,-74.16510050699999
5585954,40.730699083000005,-73.974124052
5585969,40.709043613,-73.761769846
5586072,40.729651706,-73.714827297
5586100,40.690507584,-73.9952993
5586174,40.832352295,-73.87084316
5586264,40.59323001,-73.957232488
5586359,40.851319867,-73.92141156699999
5586448,40.820157183,-73.95311601
5586510,40.661102326999995,-73.988474732
5586522,40.743307287,-73.89483025199999
5586560,40.757079126,-73.85560522
5586624,40.813261798,-73.95154939
5586658,40.852080677,-73.84373072300001
5586685,40.839739531,-73.913178032
5586707,40.638881198,-73.943940035
5586709,40.751006331999996,-73.738087612
5586776,40.766283369,-73.828390775
5586777,40.675777675999996,-73.75048916899999
5586973,40.704959549,-73.835628645
5587182,40.70534216,-73.90147966800001
5587288,40.83327504,-73.84661886100001
5587309,40.607619586999995,-73.98394252
5587350,40.883986523000004,-73.851054963
5587450,40.76039322,-73.959940745
5587454,40.743796752,-73.873858588
5587509,40.687258001,-73.906114555
5587594,40.672786795,-73.866472889
5587650,40.671109808000004,-73.91588131
5587692,40.814787465,-73.957501965
5587717,40.774572284,-73.91059844899999
5587873,40.758562693,-73.86584612899999
5587882,40.683507911,-73.83669108
5587929,40.678173826999995,-73.980861054
5588106,40.638881198,-73.943940035
5588112,40.680948759,-73.918201609
5588150,40.817946056,-73.90234624600001
5588568,40.703041519,-73.907459237
5588634,40.673121354,-73.750780298
5588734,40.853085336,-73.894649448
5588769,40.762268729,-73.98798795399999
5588792,40.596534815,-73.778349996
5588874,40.823055882,-73.947394395
5588910,40.609033208,-73.961166049
5588990,40.663311814000004,-73.987886822
5589064,40.633381776,-74.119342367
5589079,40.51170186,-74.232178535
5589086,40.841349885999996,-73.83083906
5589089,40.676107213,-73.82496356600001
5589123,40.847734938,-73.920909778
5589131,40.857467789,-73.896757279
5589132,40.887332818000004,-73.84725001300001
5589168,40.888376988000005,-73.863533511
5589181,40.83854588,-73.86733642899999
5589261,40.680640505,-73.920927675
5589277,40.729460437,-73.892337294
5589354,40.694587261,-73.921758583
5589367,40.764379785,-73.992016265
5589368,40.884444399,-73.878781355
5589394,40.66435623,-73.939885161
5589402,40.711619999,-73.848843018
5589410,40.66302032,-73.895079385
5589438,40.708594656,-73.94169922399999
5589494,40.771057903,-73.820320265
5589580,40.721414449,-73.85615148
5589614,40.578416273,-73.950308588
5589620,40.710159328,-73.79838787
5589690,40.593951856,-73.97600260600001
5589696,40.638063982,-74.166108302
5589773,40.782800942,-73.979599654
5590059,40.861102072,-73.90021499
5590272,40.689658014,-73.80602586
5590405,40.81540205,-73.887660704
5590505,40.786061036,-73.976207819
5590534,40.650564933000005,-73.937054203
5590540,40.731641974,-73.875461975
5590543,40.888376988000005,-73.863533511
5590551,40.835939606,-73.886465989
5590606,40.773914744,-73.988780154
5590646,40.684929869,-73.955327592
5590707,40.69401637,-73.804199293
5590810,40.719215626,-73.752606497
5590947,40.897205706,-73.874815382
5590978,40.671946026,-73.812699654
5591115,40.86894764,-73.89539083
5591207,40.689365396,-73.919853594
5591237,40.541221693000004,-74.14810480199999
5591321,40.899228355,-73.853654178
5591380,40.82689898,-73.94267234600001
5591392,40.636954848,-73.917434039
5591413,40.61200121,-73.955985079
5591436,40.74135249,-73.703886126
5591445,40.826870165,-73.945512448
5591523,40.694158562,-73.921005403
5591541,40.67046502,-73.90557223
5591542,40.694587261,-73.921758583
5591657,40.706729303,-73.74990443
5592057,40.625311564,-73.939711387
5592097,40.699764666,-73.95359738100001
5592110,40.749903546999995,-73.854967516
5592120,40.666811268000004,-73.986624557
5592123,40.781102687,-73.915114073
5592163,40.697091595,-73.923400115
5592166,40.693771003,-73.920212516
5592183,40.745432801,-73.86435321399999
5592283,40.596011813000004,-73.742116381
5592299,40.605656398,-73.95911524
5592317,40.721414449,-73.85615148
5592322,40.689931009,-73.937929338
5592330,40.721414449,-73.85615148
5592414,40.689931009,-73.937929338
5592479,40.859857266999995,-73.898546671
5592533,40.841944334000004,-73.914248556
5592572,40.797300086,-73.94892806
5592581,40.713262053,-73.835334026
5592606,40.690876553,-73.791807586
5592607,40.628714185999996,-74.007656968
5592609,40.694453249,-73.96907508
5592671,40.599119901,-73.993735693
5592685,40.901398483,-73.864132583
5592690,40.737808066,-73.87932598100001
5592697,40.763808604,-73.988724098
5592699,40.653900724,-73.929129549
5592707,40.636300164,-73.892465975
5592714,40.724782589,-73.733193855
5592715,40.618528749,-73.944295721
5592801,40.658626592,-73.89282645
5592804,40.828795454,-73.886814229
5592888,40.764813576,-73.994023352
5593085,40.764813576,-73.994023352
5593239,40.822082527,-73.890330326
5593425,40.773914744,-73.988780154
5593430,40.713873019,-73.821686441
5593487,40.749565279,-73.77862042
5593504,40.739648336,-73.98109239
5593573,40.672063955,-73.767511243
5593596,40.78415647,-73.977598738
5593606,40.704593126999995,-73.784850682
5593613,40.84032552,-73.88914736699999
5593615,40.69864365,-73.906531288
5593927,40.681225995,-73.88876646
5593945,40.76788427,-73.88950982
5593999,40.681225995,-73.88876646
5594047,40.846559346999996,-73.923712335
5594051,40.731230719,-73.889350498
5594066,40.798803805,-73.97170656600001
5594161,40.713727214,-73.773144671
5594220,40.588613684,-73.958398385
5594229,40.745930693000005,-73.891253258
5594257,40.868615133,-73.856693575
5594321,40.757326703000004,-73.858257712
5594353,40.540608606999996,-74.14673985600001
5594554,40.592557797,-74.096632101
5594807,40.593655373000004,-73.80075603
5594915,40.761596626999996,-73.992186259
5594998,40.813368414,-73.90300323
5595050,40.722521583,-73.984600298
5595063,40.604092625999996,-73.984692433
5595108,40.743909778,-73.916651906
5595144,40.713871462,-73.789852797
5595175,40.645918695,-74.00410225899999
5595240,40.887296873000004,-73.909521006
5595428,40.871967932,-73.906284045
5595509,40.669306440999996,-73.895711151
5595525,40.80573376,-73.926916174
5595644,40.774125383000005,-73.946905918
5595986,40.753999502,-73.855593849
5596158,40.829987943,-73.900084589
5596372,40.677623268000005,-73.834881234
5596519,40.884746135,-73.86384836399999
5596537,40.742090129,-73.71008268199999
5596745,40.736320963000004,-73.899954412
5596806,40.845670991,-73.860227242
5596839,40.685851213,-73.960364121
5596902,40.792269838,-73.966107982
5596919,40.792269838,-73.966107982
5596933,40.686526638000004,-73.960983904
5597012,40.670363049,-73.986969911
5597045,40.661810717,-73.991156275
5597049,40.795883789,-73.948889419
5597306,40.880037226999995,-73.862364508
5597611,40.696339476,-73.895434459
5597634,40.651378007,-74.005590974
5597656,40.677925637,-74.001220022
5597756,40.665260677,-73.868921045
5597775,40.7410011,-73.917709278
5597780,40.692771676999996,-73.923927957
5597802,40.75718764,-73.898053324
5597830,40.679314449,-73.996598009
5598037,40.66791021,-73.792910223
5598070,40.785420341999995,-73.947709405
5598078,40.819741394,-73.938581434
5598083,40.593378638000004,-73.934742451
5598250,40.828772936,-73.941312081
5598698,40.664890179000004,-73.768055305
5598861,40.753880527,-73.828848633
5598890,40.688329499,-73.850085738
5599010,40.697108574,-73.973632206
5599077,40.808520388000005,-73.955190461
5599088,40.850810435999996,-73.931739169
5599127,40.703074854,-73.947225786
5599142,40.677584695,-73.94838521300001
5599236,40.70516614,-73.907672691
5599258,40.592671838,-73.809951461
5599259,40.592671838,-73.809951461
5599263,40.592671838,-73.809951461
5599359,40.683915171,-73.957621422
5599415,40.855896856,-73.928017825
5599503,40.76038834,-73.866181766
5599505,40.856727523,-73.930908887
5599526,40.847368191,-73.904182565
5599575,40.753499935,-73.896362572
5599612,40.664878433,-73.94122919
5599622,40.679601131,-73.793403907
5599625,40.737552815,-74.00434967300001
5599744,40.623644565,-74.007551919
5599807,40.798146087,-73.950357672
5599839,40.783342408,-73.812816008
5600299,40.6850903,-73.82458663199999
5600416,40.833638977,-73.910815406
5600461,40.591748181999996,-73.939684078
5600534,40.682530554,-73.886763226
5600755,40.622667599,-73.99602092800001
5600757,40.577379617,-73.96829052
5600761,40.729063366999995,-73.999142738
5600766,40.68736728,-73.973170914
5600770,40.60982649,-73.904754002
5600782,40.656695524,-73.910338337
5600823,40.781827307,-73.947322251
5600866,40.747760603,-74.002271534
5600900,40.749793885,-73.93729249
5601113,40.663037926,-73.88756766899999
5601135,40.630588483000004,-73.987777474
5601202,40.74155232,-73.869626217
5601266,40.744768302,-73.89879410399999
5601294,40.730830983000004,-74.001549332
5601420,40.754652349000004,-73.8690339
5601431,40.639518806999995,-74.102609334
5601445,40.666540151,-73.879325148
5601464,40.756785001,-73.752163762
5601472,40.722879031,-73.743432932
5601521,40.781827307,-73.947322251
5601549,40.756647512,-73.866409462
5601550,40.682000963,-73.948223153
